instance_id,num_nodes,num_edges,density,avg_degree,cyclomatic_complexity,loop_count,conditional_count,buffer_overflow_calls,use_after_free_calls,buffer_underread_calls,race_condition_calls,info_disclosure_calls,input_validation_calls,privilege_calls,resource_leak_calls,null_deref_calls,malloc_calls,free_calls,memory_ops,total_dangerous_calls,reaching_def_edges,cfg_edges,cdg_edges,ast_edges,is_flat_cpg
CWE-20_CVE-2021-3655_4_vuln.cpg,1080,3572,0.0030652524628428245,6.614814814814815,1,0,0,9,4,2,11,8,0,1,4,4,5,3,8,35,504,146,0,894,False
CWE-416_CVE-2019-15292_1_vuln.cpg,1028,3211,0.0030414224498842538,6.247081712062257,1,0,0,9,4,2,11,8,0,1,4,4,5,3,8,35,432,111,0,844,False
CWE-200_CVE-2018-12126_0_vuln.cpg,1064,3425,0.003028207866797756,6.43796992481203,4,0,3,9,4,2,11,8,0,1,4,4,5,3,8,35,461,131,18,880,False
CWE-416_CVE-2022-38457_0_vuln.cpg,1227,4442,0.0029528645178960077,7.240423797881011,4,0,3,9,4,2,11,8,0,1,4,4,5,3,8,35,679,211,64,1037,False
CWE-119_CVE-2012-6712_0_vuln.cpg,1284,5048,0.0030642744929499834,7.862928348909658,3,0,2,9,4,2,11,8,0,1,4,4,5,3,8,35,787,277,135,1097,False
CWE-362_CVE-2021-4083_0_vuln.cpg,1111,3656,0.0029646207864029647,6.581458145814581,4,0,3,9,4,2,13,8,2,1,4,4,5,3,8,37,535,142,22,925,False
CWE-125_CVE-2022-1508_1_vuln.cpg,1578,7160,0.002877228345039152,9.074778200253485,16,1,14,9,4,2,11,8,2,1,4,4,5,3,8,37,1306,431,305,1386,False
CWE-20_CVE-2013-7266_31_vuln.cpg,1616,7186,0.0027534254973484965,8.893564356435643,18,1,16,9,4,2,11,8,3,1,4,4,5,3,8,38,1269,436,278,1424,False
CWE-119_CVE-2013-0231_0_vuln.cpg,1289,5004,0.003014036592476232,7.764158262218774,8,2,5,9,4,2,11,8,0,1,4,4,5,3,8,35,733,268,145,1100,False
CWE-264_CVE-2016-4440_2_vuln.cpg,1119,3705,0.0029615312675353826,6.621983914209116,5,0,4,9,4,2,11,8,1,1,4,4,5,3,8,36,524,148,26,933,False
CWE-362_CVE-2023-33951_3_vuln.cpg,1273,4849,0.002994585167509029,7.61822466614297,7,0,6,9,4,2,11,8,0,1,4,4,5,3,8,35,769,250,108,1084,False
CWE-362_CVE-2022-41850_0_vuln.cpg,1244,4753,0.0030738049475778186,7.641479099678457,4,1,2,9,4,2,11,8,0,1,4,4,5,3,8,35,724,243,117,1054,False
CWE-476_CVE-2019-19815_0_vuln.cpg,1147,3876,0.0029487349196857726,6.758500435919791,6,0,5,9,4,2,11,8,1,1,4,4,5,3,8,36,573,164,32,959,False
CWE-362_CVE-2023-32250_4_vuln.cpg,1168,3995,0.002930914063692174,6.840753424657534,6,0,5,9,4,2,12,8,2,1,4,4,5,3,8,37,575,176,50,982,False
CWE-787_CVE-2020-14305_1_vuln.cpg,1240,4880,0.003176338878908589,7.870967741935484,5,1,3,9,4,2,11,8,0,1,4,4,5,3,8,35,961,224,93,1055,False
CWE-416_CVE-2020-36694_0_vuln.cpg,1319,5186,0.002983130872355822,7.863532979529947,8,2,5,9,4,2,11,8,0,1,4,4,5,3,8,35,800,278,137,1127,False
CWE-20_CVE-2018-14656_1_vuln.cpg,1053,3405,0.003073781590891857,6.467236467236467,1,0,0,9,4,2,11,8,0,1,4,4,5,3,8,35,488,127,0,868,False
CWE-476_CVE-2022-1671_0_vuln.cpg,1066,3386,0.00298249786398189,6.352720450281426,2,0,1,9,5,2,11,8,0,1,4,4,5,4,9,36,457,125,5,879,False
CWE-416_CVE-2021-37159_0_vuln.cpg,1384,5724,0.0029904831166225722,8.271676300578035,11,1,9,9,5,2,11,8,0,1,4,5,5,4,9,37,886,325,242,1195,False
CWE-119_CVE-2017-18222_1_vuln.cpg,1049,3333,0.0030317859975694775,6.354623450905624,2,0,1,9,4,2,11,8,0,1,4,4,5,3,8,35,452,121,10,864,False
CWE-125_CVE-2020-14314_0_vuln.cpg,1678,7902,0.002808096358003501,9.418355184743742,11,1,9,9,4,2,11,8,1,1,4,4,5,3,8,36,1438,483,361,1482,False
CWE-200_CVE-2015-8575_0_vuln.cpg,1193,4210,0.002960502258701486,7.057837384744342,4,0,3,9,4,2,11,8,0,1,4,4,5,3,8,35,627,194,50,1003,False
CWE-476_CVE-2023-3106_0_vuln.cpg,1097,3549,0.0029518128405937893,6.470373746581586,1,0,0,9,4,2,11,8,0,1,4,4,5,3,8,35,496,137,0,906,False
CWE-401_CVE-2019-19083_1_vuln.cpg,1143,3872,0.0029663542495016494,6.775153105861767,3,0,2,9,4,2,11,8,0,1,4,4,5,3,8,35,598,155,31,952,False
CWE-119_CVE-2017-8069_0_vuln.cpg,1071,3503,0.003056799043604981,6.541549953314659,1,0,0,9,4,2,11,8,0,1,4,4,5,3,8,35,558,124,0,886,False
CWE-362_CVE-2018-12232_1_vuln.cpg,1121,3818,0.0030409710717471646,6.811775200713648,4,0,3,9,5,2,12,8,0,1,4,4,5,3,8,37,541,166,37,934,False
CWE-119_CVE-2014-6416_0_vuln.cpg,1238,4531,0.002958718981119311,7.319870759289176,5,0,4,9,4,2,11,8,0,1,4,4,5,3,8,35,706,217,59,1048,False
CWE-125_CVE-2016-7915_0_vuln.cpg,1445,6897,0.00330540885084684,9.546020761245675,8,2,5,9,4,2,11,8,0,1,4,4,5,3,8,35,1564,389,219,1256,False
CWE-476_CVE-2017-15116_2_vuln.cpg,1051,3349,0.0030347514838475827,6.372978116079924,1,0,0,9,4,2,11,8,0,1,4,4,5,3,8,35,490,116,0,865,False
CWE-416_CVE-2023-5633_4_vuln.cpg,1127,3797,0.002992115063648442,6.738243123336291,2,0,1,9,4,2,11,8,0,1,4,4,5,3,8,35,533,164,9,936,False
CWE-200_CVE-2013-3235_1_vuln.cpg,1121,3857,0.003072033898305085,6.88135593220339,2,0,1,9,4,2,11,8,0,1,4,4,5,3,8,35,539,169,50,933,False
CWE-416_CVE-2022-1786_7_vuln.cpg,1112,3698,0.002993284940004792,6.651079136690647,3,0,2,9,4,2,11,8,0,1,4,4,5,3,8,35,511,153,29,924,False
CWE-416_CVE-2023-0240_3_vuln.cpg,1070,3423,0.0029925775683449464,6.398130841121495,2,0,1,9,4,2,11,8,0,1,4,4,5,3,8,35,481,126,2,883,False
CWE-416_CVE-2018-16884_2_vuln.cpg,1116,3732,0.0029991802883456292,6.688172043010753,2,0,1,9,4,2,12,8,0,1,4,4,5,3,8,36,539,152,22,929,False
CWE-416_CVE-2022-2977_1_vuln.cpg,1112,3731,0.0030199962442287393,6.710431654676259,3,0,2,9,4,2,11,8,0,1,4,4,5,3,8,35,556,153,20,927,False
CWE-20_CVE-2013-7266_26_vuln.cpg,1280,4749,0.0029008258405003907,7.4203125,6,0,5,9,5,2,11,8,3,1,4,4,5,4,9,39,776,231,83,1091,False
CWE-476_CVE-2017-15102_0_vuln.cpg,1653,8700,0.003185930929017459,10.526315789473685,14,1,12,9,4,2,12,8,0,1,4,4,5,3,8,36,2059,535,411,1459,False
CWE-119_CVE-2016-4998_0_vuln.cpg,1354,5395,0.0029449300804274326,7.9689807976366325,10,1,8,9,4,2,11,8,0,1,4,4,5,3,8,35,900,285,151,1163,False
CWE-20_CVE-2013-7266_1_vuln.cpg,1482,6186,0.0028184261099432214,8.348178137651821,10,0,9,9,5,2,12,8,5,1,4,4,5,4,9,41,1020,356,190,1286,False
CWE-416_CVE-2022-22942_1_vuln.cpg,2087,12285,0.002821879130314539,11.772879731672257,33,0,32,9,7,2,12,8,0,1,4,4,5,6,11,39,2754,764,1219,1892,False
CWE-416_CVE-2022-1048_1_vuln.cpg,1568,7232,0.0029433598583019677,9.224489795918368,20,3,16,9,5,2,11,9,0,1,5,4,5,4,9,37,1172,476,328,1375,False
CWE-416_CVE-2023-3610_9_vuln.cpg,1085,3574,0.003038753889843046,6.588018433179723,2,0,1,9,4,2,11,8,0,1,4,4,5,3,8,35,521,139,13,899,False
CWE-362_CVE-2018-5814_2_vuln.cpg,1352,5837,0.003195638558332859,8.634615384615385,7,0,6,9,5,2,11,8,0,1,4,4,5,4,9,36,1080,331,197,1163,False
CWE-362_CVE-2023-2006_1_vuln.cpg,1111,3723,0.003018950543703019,6.702070207020702,2,0,1,9,4,2,12,8,0,1,4,4,5,3,8,36,538,152,28,924,False
CWE-416_CVE-2022-3977_0_vuln.cpg,1162,4207,0.003118416819733715,7.240963855421687,3,0,2,9,4,2,11,8,0,1,4,4,5,3,8,35,691,192,43,976,False
CWE-125_CVE-2019-15505_0_vuln.cpg,1374,5713,0.003028356185151142,8.315866084425036,7,1,5,9,4,2,12,8,0,1,4,4,5,3,8,36,1035,314,142,1185,False
CWE-416_CVE-2022-3523_0_vuln.cpg,1289,4804,0.0028935715008504836,7.453840186190845,7,0,6,9,4,2,15,8,4,1,4,4,5,3,8,39,788,232,86,1102,False
CWE-476_CVE-2020-10711_0_vuln.cpg,1232,4500,0.002967179043539726,7.305194805194805,5,0,4,9,4,2,11,8,0,1,4,4,5,3,8,35,696,212,77,1045,False
CWE-476_CVE-2018-1065_0_vuln.cpg,1737,8322,0.002759803570433689,9.582037996545768,13,1,11,9,4,2,11,8,4,1,4,4,5,3,8,39,1663,527,276,1539,False
CWE-119_CVE-2016-8632_2_vuln.cpg,1596,7381,0.002899490104571774,9.24937343358396,14,0,13,9,4,2,11,8,0,1,5,4,5,3,8,36,1225,467,366,1401,False
CWE-416_CVE-2022-20409_9_vuln.cpg,1449,6375,0.0030383880672134335,8.799171842650104,11,0,10,9,4,2,11,8,2,1,4,4,5,3,8,37,1181,380,182,1259,False
CWE-362_CVE-2012-3552_22_vuln.cpg,3177,20417,0.00202345812035339,12.853005980484735,90,1,88,10,5,3,11,8,0,1,4,5,5,3,8,38,3360,1767,1679,2975,False
CWE-476_CVE-2017-2647_0_vuln.cpg,1236,4575,0.0029971306159349083,7.402912621359223,4,0,3,10,4,2,11,8,0,1,4,4,5,3,8,36,729,225,36,1046,False
CWE-416_CVE-2020-36313_1_vuln.cpg,1351,5350,0.0029333552649614828,7.9200592153960025,11,1,9,9,4,2,11,8,0,1,4,4,5,3,8,35,865,289,134,1161,False
CWE-416_CVE-2019-18683_1_vuln.cpg,1169,4091,0.0029962091472632035,6.999144568006844,3,1,1,9,4,2,11,8,1,1,4,4,5,3,8,36,590,185,61,981,False
CWE-416_CVE-2020-25656_0_vuln.cpg,1568,7786,0.0031688329447924673,9.931122448979592,24,5,18,9,4,3,11,8,0,1,4,4,5,3,8,36,1472,496,405,1379,False
CWE-125_CVE-2021-39657_0_vuln.cpg,1277,4855,0.0029795293141497876,7.603758809710259,6,0,5,9,4,2,11,8,0,1,4,4,5,3,8,35,808,245,62,1089,False
CWE-416_CVE-2017-15115_0_vuln.cpg,1233,4423,0.002911676725545339,7.174371451743714,5,0,4,9,4,2,11,8,0,1,5,4,5,3,8,36,687,203,65,1041,False
CWE-416_CVE-2016-3841_9_vuln.cpg,1875,9568,0.0027230167200284596,10.205866666666667,16,0,15,9,4,2,11,8,2,1,7,4,5,3,8,40,1694,657,519,1679,False
CWE-416_CVE-2023-4244_0_vuln.cpg,2837,22663,0.0028167729176164454,15.97673598872048,33,6,26,9,5,2,12,8,2,1,4,4,5,4,9,39,8403,1391,1270,2642,False
CWE-20_CVE-2013-2140_0_vuln.cpg,1216,4352,0.0029456356941737058,7.157894736842105,3,0,2,9,4,2,11,8,0,1,4,4,5,3,8,35,673,208,18,1028,False
CWE-119_CVE-2018-20855_0_vuln.cpg,2930,20358,0.0023721826107525427,13.896245733788396,66,0,65,9,5,2,12,8,0,1,6,4,6,4,10,39,5499,1429,1352,2732,False
CWE-200_CVE-2018-3665_1_vuln.cpg,1049,3305,0.00300631644823496,6.3012392755004765,2,0,1,9,4,2,11,8,0,1,4,4,5,3,8,35,446,118,6,865,False
CWE-119_CVE-2006-3635_0_vuln.cpg,1201,4044,0.0028059950041631975,6.734388009991673,3,0,2,9,4,2,11,8,0,1,4,4,5,3,8,35,604,174,2,1016,False
CWE-20_CVE-2013-0290_0_vuln.cpg,1249,4717,0.0030261388598057932,7.55324259407526,6,1,4,9,4,2,12,8,1,1,4,4,5,3,8,37,759,230,133,1061,False
CWE-264_CVE-2013-4470_0_vuln.cpg,1292,4995,0.0029946545865278313,7.732198142414861,3,0,2,9,4,2,11,8,0,1,4,4,5,3,8,35,856,241,114,1105,False
CWE-119_CVE-2017-5548_1_vuln.cpg,1143,3911,0.002996232301084956,6.84339457567804,2,0,1,9,4,2,11,8,0,1,4,4,5,3,8,35,637,157,12,955,False
CWE-125_CVE-2020-0067_0_vuln.cpg,1301,4947,0.002924968958789097,7.604919292851653,5,0,4,9,5,2,11,8,3,1,4,4,5,4,9,39,771,255,99,1114,False
CWE-416_CVE-2019-9003_1_vuln.cpg,1060,3395,0.003024391113011563,6.40566037735849,1,0,0,9,5,2,11,8,0,1,4,4,5,4,9,36,471,126,0,873,False
CWE-401_CVE-2019-19055_0_vuln.cpg,1506,6858,0.003025770671466956,9.107569721115539,26,9,16,9,5,2,11,8,0,1,4,4,5,4,9,36,1298,416,341,1314,False
CWE-416_CVE-2016-10906_1_vuln.cpg,1416,5675,0.0028323451318600147,8.015536723163843,6,0,5,9,5,2,11,8,0,1,4,4,5,4,9,36,914,310,141,1223,False
CWE-787_CVE-2022-4378_1_vuln.cpg,1258,4719,0.0029842421390926235,7.502384737678855,8,0,7,9,4,2,11,8,0,1,4,4,5,3,8,35,802,225,84,1069,False
CWE-119_CVE-2018-1000199_0_vuln.cpg,1219,4629,0.0031177133805065124,7.594749794913864,6,0,5,9,4,2,11,8,0,1,4,4,5,3,8,35,708,246,79,1033,False
CWE-362_CVE-2016-10741_0_vuln.cpg,1832,9430,0.0028112397119954974,10.29475982532751,26,4,21,9,4,2,11,8,4,1,4,4,5,3,8,39,2192,581,414,1638,False
CWE-416_CVE-2022-20566_6_vuln.cpg,1226,4375,0.002913073875553484,7.137030995106036,5,0,4,9,4,2,11,8,0,1,4,4,5,3,8,35,645,204,74,1037,False
CWE-20_CVE-2021-20194_15_vuln.cpg,1070,3449,0.0030153082188786795,6.446728971962616,2,0,1,9,4,2,11,8,0,1,4,4,5,3,8,35,477,130,13,884,False
CWE-416_CVE-2016-10200_0_vuln.cpg,1405,5621,0.0028495097890115684,8.001423487544484,9,0,8,9,4,2,15,8,4,1,4,4,5,3,8,39,882,317,155,1213,False
CWE-401_CVE-2019-19068_0_vuln.cpg,1186,4174,0.002969951829003636,7.038785834738618,3,0,2,9,4,2,11,8,2,1,4,4,5,3,8,37,672,179,48,998,False
CWE-416_CVE-2022-47946_4_vuln.cpg,1210,4463,0.0030508103821886815,7.376859504132232,3,0,2,9,4,2,11,8,0,1,5,4,5,3,8,36,803,206,18,1025,False
CWE-401_CVE-2020-25704_0_vuln.cpg,1600,7487,0.0029264383989993747,9.35875,23,1,21,9,5,2,11,8,1,1,4,4,5,4,9,37,1212,491,456,1410,False
CWE-264_CVE-2016-9644_4_vuln.cpg,1000,3087,0.00309009009009009,6.174,1,0,0,9,4,2,11,8,0,1,4,4,5,3,8,35,408,103,0,818,False
CWE-264_CVE-2015-8709_2_vuln.cpg,1167,4164,0.0030601401314890183,7.136246786632391,5,0,4,9,4,2,11,8,0,1,4,4,5,3,8,35,621,192,86,981,False
CWE-125_CVE-2023-38426_0_vuln.cpg,1215,4298,0.0029138785499759324,7.074897119341564,5,0,4,9,4,2,11,8,0,1,4,4,5,3,8,35,641,195,68,1025,False
CWE-20_CVE-2013-7266_5_vuln.cpg,1477,6342,0.0029091049204330905,8.587677725118484,10,0,9,9,5,2,12,8,2,1,4,4,5,4,9,39,1077,370,217,1286,False
CWE-20_CVE-2013-7266_22_vuln.cpg,1076,3552,0.0030708048759401745,6.602230483271375,2,0,1,9,4,2,11,8,0,1,4,4,5,3,8,35,489,143,23,888,False
CWE-416_CVE-2023-20928_1_vuln.cpg,1052,3349,0.0030289819943345644,6.366920152091255,2,0,1,9,4,2,11,8,0,1,4,4,5,3,8,35,458,123,5,866,False
CWE-416_CVE-2020-27675_1_vuln.cpg,1088,3553,0.003004254829806808,6.53125,3,0,2,9,4,2,11,8,0,1,4,4,5,3,8,35,491,139,22,903,False
CWE-119_CVE-2013-1773_0_vuln.cpg,1542,7153,0.003010240625665447,9.277561608300909,19,4,14,9,4,2,11,8,0,1,4,4,5,3,8,35,1212,447,349,1354,False
CWE-416_CVE-2019-15215_0_vuln.cpg,1150,3995,0.0030234230143413934,6.947826086956522,2,0,1,9,4,2,11,8,0,1,6,4,5,3,8,37,598,180,21,963,False
CWE-362_CVE-2016-6136_0_vuln.cpg,1198,4212,0.00293722620407446,7.031719532554257,4,1,2,9,4,2,11,8,0,1,4,4,5,3,8,35,659,186,41,1011,False
CWE-416_CVE-2023-3863_8_vuln.cpg,1083,3525,0.003008177121468912,6.509695290858725,2,0,1,9,4,2,11,8,0,1,5,4,5,3,8,36,496,135,15,897,False
CWE-119_CVE-2013-2893_2_vuln.cpg,1292,5078,0.003044415613691357,7.860681114551084,7,1,5,9,4,2,11,8,0,1,4,4,5,3,8,35,720,286,147,1102,False
CWE-416_CVE-2022-1786_3_vuln.cpg,1449,6375,0.0030383880672134335,8.799171842650104,11,0,10,9,4,2,11,8,2,1,4,4,5,3,8,37,1181,380,182,1259,False
CWE-401_CVE-2019-19071_0_vuln.cpg,1189,4179,0.002958517045985507,7.029436501261564,4,0,3,9,4,2,11,8,0,1,4,5,5,3,8,36,617,190,54,1004,False
CWE-416_CVE-2022-1652_3_vuln.cpg,1173,4115,0.0029932584400431785,7.016197783461211,6,0,5,9,4,2,11,8,0,1,4,4,5,3,8,35,540,190,98,989,False
CWE-264_CVE-2015-9016_3_vuln.cpg,1230,4499,0.0029761786633326058,7.315447154471545,4,0,3,9,4,2,11,8,0,1,4,4,5,3,8,35,682,220,73,1041,False
CWE-200_CVE-2016-4913_0_vuln.cpg,1499,6622,0.0029490065027775528,8.835223482321547,16,1,14,9,4,2,11,8,0,1,4,4,5,3,8,35,1089,419,309,1311,False
CWE-416_CVE-2023-5633_0_vuln.cpg,1283,5025,0.0030550715403518712,7.833203429462198,10,0,9,9,4,2,11,8,0,1,4,4,5,3,8,35,865,262,115,1095,False
CWE-125_CVE-2017-16645_0_vuln.cpg,1179,4251,0.0030607792566864096,7.211195928753181,5,1,3,9,4,2,11,8,0,1,4,4,5,3,8,35,625,204,72,992,False
CWE-362_CVE-2020-29374_1_vuln.cpg,1060,3414,0.0030413170132022023,6.441509433962264,1,0,0,9,4,2,11,8,2,1,4,4,5,3,8,37,490,126,10,875,False
CWE-119_CVE-2014-0205_1_vuln.cpg,1072,3496,0.003044999094165029,6.522388059701493,1,0,0,9,4,2,11,8,0,1,4,4,5,3,8,35,499,136,0,885,False
CWE-416_CVE-2023-1079_0_vuln.cpg,1090,3627,0.003055576616877701,6.655045871559633,1,0,0,9,4,2,12,8,0,1,5,4,5,3,8,36,529,147,0,902,False
CWE-476_CVE-2014-7826_2_vuln.cpg,1260,4591,0.0028940832356241413,7.287301587301587,6,0,5,9,4,2,11,8,0,1,4,4,5,3,8,35,725,214,79,1070,False
CWE-416_CVE-2016-9120_1_vuln.cpg,1069,3469,0.0030384727229410386,6.490177736202058,1,0,0,9,5,2,11,8,0,1,4,4,5,3,8,36,491,133,0,882,False
CWE-787_CVE-2020-14305_5_vuln.cpg,1234,4630,0.0030430056220021795,7.5040518638573745,7,1,5,9,4,2,11,8,0,1,4,4,5,3,8,35,790,216,93,1050,False
CWE-362_CVE-2023-32250_0_vuln.cpg,1146,3989,0.003040002438708399,6.961605584642234,3,0,2,9,4,2,11,8,0,1,4,4,5,3,8,35,578,178,55,957,False
CWE-416_CVE-2020-36694_4_vuln.cpg,1264,4647,0.0029108662316966838,7.352848101265823,6,0,5,9,5,2,11,8,0,1,4,4,5,3,8,36,696,226,94,1073,False
CWE-200_CVE-2012-6536_0_vuln.cpg,1113,3765,0.0030420407609222594,6.765498652291105,4,0,3,9,4,2,11,8,0,1,4,4,5,3,8,35,532,158,42,926,False
CWE-416_CVE-2019-15919_0_vuln.cpg,1551,7153,0.0029753956864457896,9.223726627981947,6,0,5,9,5,2,11,8,5,1,4,4,5,4,9,41,1400,422,264,1358,False
CWE-416_CVE-2022-1786_12_vuln.cpg,1305,5100,0.002996967773781821,7.816091954022989,2,1,0,9,4,2,11,9,0,1,4,4,5,3,8,36,928,262,20,1110,False
CWE-416_CVE-2022-38457_4_vuln.cpg,1369,5577,0.0029779067830276932,8.14755295836377,10,2,7,9,4,2,11,8,0,1,4,4,5,3,8,35,922,300,205,1179,False
CWE-416_CVE-2023-35823_0_vuln.cpg,1012,3136,0.003065098149603375,6.1976284584980235,1,0,0,9,4,2,11,8,0,1,4,4,5,3,8,35,417,106,0,827,False
CWE-20_CVE-2013-7266_35_vuln.cpg,1150,3944,0.0029848261247966096,6.8591304347826085,2,0,1,9,4,2,11,8,2,1,5,4,5,3,8,38,604,165,33,959,False
CWE-119_CVE-2017-16996_1_vuln.cpg,1807,9388,0.002876717281937292,10.390702822357499,22,0,21,9,4,2,11,8,2,1,4,4,5,3,8,37,2012,605,427,1615,False
CWE-362_CVE-2021-39648_0_vuln.cpg,1073,3435,0.002986291747228443,6.402609506057782,1,0,0,10,4,2,11,8,0,1,4,4,5,3,8,36,480,128,1,888,False
CWE-264_CVE-2016-9644_0_vuln.cpg,1147,4070,0.003096323819174689,7.096774193548387,3,2,0,9,4,2,11,8,0,1,4,4,5,3,8,35,641,179,42,961,False
CWE-362_CVE-2020-0305_0_vuln.cpg,1103,3607,0.0029674884369143384,6.5403445149592025,3,0,2,9,5,2,11,8,0,1,4,4,5,3,8,36,503,143,20,915,False
CWE-416_CVE-2022-20566_2_vuln.cpg,1557,6661,0.002749420892131563,8.556197816313423,19,3,15,9,4,2,11,8,1,1,4,4,5,3,8,36,1163,391,230,1365,False
CWE-119_CVE-2018-1120_1_vuln.cpg,1683,8116,0.0028670279771909482,9.644682115270351,31,10,20,9,6,3,11,9,3,1,5,4,5,5,10,41,1413,539,386,1496,False
CWE-20_CVE-2021-20194_11_vuln.cpg,1329,5094,0.002886262884495091,7.665914221218961,10,0,9,9,5,2,12,8,0,1,5,4,5,4,9,38,746,272,168,1141,False
CWE-401_CVE-2021-20265_0_vuln.cpg,1856,9691,0.0028147945905753324,10.442887931034482,29,2,26,9,4,2,11,8,2,1,4,4,5,3,8,37,2072,623,553,1663,False
CWE-362_CVE-2015-3212_2_vuln.cpg,1544,7950,0.0033369823270057992,10.297927461139896,4,0,3,9,4,2,12,8,0,1,4,4,5,3,8,36,1727,508,365,1355,False
CWE-416_CVE-2022-47946_0_vuln.cpg,1191,4223,0.002979630139209336,7.09151973131822,5,0,4,9,4,2,13,8,2,1,4,4,5,3,8,39,669,190,43,1004,False
CWE-362_CVE-2022-20141_0_vuln.cpg,1245,4726,0.0030514340319477266,7.591967871485944,11,2,8,9,4,2,12,8,0,1,4,4,5,3,8,36,754,237,103,1057,False
CWE-362_CVE-2017-12146_0_vuln.cpg,1156,3983,0.0029831183810422567,6.891003460207613,5,0,4,9,4,3,11,8,0,1,4,4,5,3,8,36,577,174,44,969,False
CWE-362_CVE-2021-39713_2_vuln.cpg,1738,8258,0.002735427999414357,9.502876869965478,16,0,15,9,4,2,11,8,0,2,4,4,5,3,8,36,1722,494,289,1540,False
CWE-362_CVE-2018-18559_0_vuln.cpg,1455,6225,0.0029424694054084716,8.556701030927835,15,0,14,9,5,2,13,8,2,1,4,6,5,3,8,40,1081,363,228,1267,False
CWE-362_CVE-2022-41849_0_vuln.cpg,1122,3752,0.002983076289472889,6.688057040998218,2,0,1,9,5,2,13,8,0,1,5,4,5,3,8,39,556,154,6,936,False
CWE-125_CVE-2019-15926_2_vuln.cpg,1159,3961,0.0029512965289295607,6.835202761000863,2,0,1,9,4,2,13,8,0,1,4,4,5,3,8,37,573,169,47,971,False
CWE-416_CVE-2023-3141_0_vuln.cpg,1200,4304,0.0029913817069780373,7.173333333333333,3,1,1,9,7,2,11,8,1,1,4,4,5,6,11,39,699,198,36,1013,False
CWE-200_CVE-2018-3665_5_vuln.cpg,1225,4443,0.002963185274109644,7.253877551020408,4,1,2,9,4,2,11,8,0,1,4,4,5,3,8,35,708,202,74,1039,False
CWE-416_CVE-2019-18683_5_vuln.cpg,1427,6802,0.003342667116155962,9.533286615276804,8,1,6,9,6,2,12,9,3,1,4,4,5,5,10,42,1622,376,197,1239,False
CWE-362_CVE-2022-3566_1_vuln.cpg,1106,3679,0.0030103180512711415,6.6528028933092225,2,0,1,9,4,2,11,8,0,1,4,4,5,3,8,35,576,137,19,918,False
CWE-476_CVE-2017-2647_4_vuln.cpg,1399,5798,0.002964512767652349,8.288777698355968,9,0,8,9,4,2,11,8,0,1,4,4,5,3,8,35,1069,313,124,1210,False
CWE-119_CVE-2022-2964_0_vuln.cpg,1321,5255,0.003013671919803638,7.956093868281605,6,1,4,9,4,2,11,8,0,1,4,4,5,3,8,35,849,281,145,1135,False
CWE-20_CVE-2015-8844_0_vuln.cpg,1481,6875,0.0031365768198988995,9.284267386900742,2,0,1,11,4,4,11,8,0,1,4,4,5,3,8,37,1340,445,16,1294,False
CWE-362_CVE-2016-2069_1_vuln.cpg,1120,3673,0.00293070981743904,6.558928571428571,2,0,1,9,4,2,11,8,0,1,4,4,5,3,8,35,542,142,6,934,False
CWE-416_CVE-2022-0646_0_vuln.cpg,1077,3480,0.0030029719066800593,6.462395543175488,1,0,0,9,5,2,11,8,0,1,4,4,5,4,9,36,488,133,0,890,False
CWE-416_CVE-2022-3523_4_vuln.cpg,1387,5801,0.003017610443709939,8.364816149963952,11,1,9,9,4,2,11,8,0,1,4,4,5,3,8,35,1133,303,155,1199,False
CWE-787_CVE-2017-13166_1_vuln.cpg,1581,7848,0.00314173852472798,9.927893738140417,15,0,14,9,4,2,11,8,0,1,4,4,5,3,8,35,1249,585,407,1392,False
CWE-200_CVE-2013-3226_0_vuln.cpg,1143,3873,0.0029671203533884007,6.776902887139108,2,0,1,9,4,2,11,8,2,1,5,4,5,3,8,38,591,158,26,952,False
CWE-787_CVE-2019-19816_0_vuln.cpg,1000,3087,0.00309009009009009,6.174,1,0,0,9,4,2,11,8,0,1,4,4,5,3,8,35,408,103,0,818,False
CWE-362_CVE-2018-5814_6_vuln.cpg,29,75,0.09236453201970443,5.172413793103448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,19,False
CWE-416_CVE-2018-16884_1_vuln.cpg,1069,3388,0.002967525392137284,6.3386342376052385,1,0,0,9,4,2,11,8,0,1,4,4,5,3,8,35,465,123,0,882,False
CWE-125_CVE-2020-9383_0_vuln.cpg,1146,3906,0.0029767484396076727,6.816753926701571,5,0,4,9,4,2,11,8,0,1,4,4,5,3,8,35,576,167,37,962,False
CWE-20_CVE-2013-7266_2_vuln.cpg,1314,5093,0.002951981183365966,7.751902587519026,9,0,8,9,5,2,11,8,1,1,4,4,5,4,9,37,805,266,127,1123,False
CWE-20_CVE-2013-7266_25_vuln.cpg,1433,5926,0.0028878354196961485,8.270760642009769,9,1,7,9,5,2,11,8,2,1,4,4,5,4,9,38,954,336,185,1237,False
CWE-416_CVE-2017-6346_1_vuln.cpg,1142,3893,0.002987670200503138,6.8178633975481615,4,0,3,9,5,2,12,8,0,1,4,4,5,4,9,37,545,170,41,954,False
CWE-362_CVE-2022-45888_0_vuln.cpg,1731,9533,0.0031833648898194435,11.014442518775274,27,0,26,9,5,2,11,8,1,1,5,4,5,3,8,38,2173,610,626,1541,False
